id,word,reading,meaning,meaningZh,image_review,image_type,visual_domain,image_query_en
n1_00601,何気ない,なにげない,casual;unconcerned,不经意的,NO PICTURE,visual_state_scene,action_state,casual scene
n1_00662,値打ち,ねうち,value;worth;price;dignity,价值；值得,NO PICTURE,visual_state_scene,action_state,value scene
n1_00669,健やか,すこやか,vigorous;healthy;sound,健壮；健康,NO PICTURE,visual_state_scene,action_state,vigorous scene
n1_00694,優位,ゆうい,predominance;ascendancy;superiority,优势,NO PICTURE,visual_state_scene,action_state,predominance scene
n1_00696,優勢,ゆうせい,superiority;superior power;predominance;preponderance,优势,NO PICTURE,visual_state_scene,action_state,superiority scene
n1_00697,優美,ゆうび,grace;refinement;elegance,优美,NO PICTURE,visual_state_scene,action_state,grace scene
n1_00711,先天的,せんてんてき,a priori;inborn;innate;inherent;congenital;hereditary,先天的,NO PICTURE,visual_state_scene,action_state,priori scene
n1_00774,円満,えんまん,perfection;harmony;peace;smoothness;completeness;satisfaction;integrity,圆满,NO PICTURE,visual_state_scene,action_state,perfection scene
n1_00775,円滑,えんかつ,harmony;smoothness,圆滑,NO PICTURE,visual_state_scene,action_state,harmony scene
n1_00789,冷淡,れいたん,coolness;indifference,冷淡,NO PICTURE,visual_state_scene,action_state,coolness scene
n1_00791,冷酷,れいこく,cruelty;coldheartedness;relentless;ruthless,冷酷,NO PICTURE,visual_state_scene,action_state,cruelty scene
n1_00795,几帳面,きちょうめん,methodical;punctual;steady,严谨,NO PICTURE,visual_state_scene,action_state,methodical scene
n1_00797,凡ゆる,あらゆる,all;every,所有;一切,NO PICTURE,visual_state_scene,action_state,all scene
n1_00819,出鱈目,でたらめ,irresponsible utterance;nonsense;nonsensical;random;haphazard;unsystematic,胡说;乱说;无条理,NO PICTURE,visual_state_scene,action_state,irresponsible utterance scene
n1_00831,切ない,せつない,painful;trying;oppressive;suffocating,痛苦的;令人难受的,NO PICTURE,visual_state_scene,action_state,painful scene
n1_00835,切実,せつじつ,compelling;serious;severe;acute;earnest;pressing;urgent,迫切的;严重的,NO PICTURE,visual_state_scene,action_state,compelling scene
n1_00848,利根,りこん,intelligence,聪明;智力,NO PICTURE,visual_state_scene,action_state,intelligence scene
n1_00901,勇敢,ゆうかん,bravery;heroism;gallantry,勇敢;英勇,NO PICTURE,visual_state_scene,action_state,bravery scene
n1_00908,動的,どうてき,dynamic;kinetic,动态的,NO PICTURE,visual_state_scene,action_state,dynamic scene
n1_00918,勤勉,きんべん,industry;diligence,勤奋,NO PICTURE,visual_state_scene,action_state,industry scene
n1_00938,半端,はんぱ,remnant;fragment;incomplete set;fraction;odd sum;incompleteness,残余；片段,NO PICTURE,visual_state_scene,action_state,remnant scene
n1_00939,卑しい,いやしい,greedy;vulgar;shabby;humble;base;mean;vile,卑鄙；低贱,NO PICTURE,visual_state_scene,action_state,greedy scene
n1_00948,単調,たんちょう,monotony;monotone;dullness,单调,NO PICTURE,visual_state_scene,action_state,monotony scene
n1_00973,厳か,おごそか,austere;majestic;dignified;stately;awful;impressive,庄严,NO PICTURE,visual_state_scene,action_state,austere scene
n1_00974,厳密,げんみつ,strict;close,严谨,NO PICTURE,visual_state_scene,action_state,strict scene
n1_01029,可哀想,かわいそう,poor;pitiable;pathetic,可怜；凄惨,NO PICTURE,visual_state_scene,action_state,poor scene
n1_01030,可愛い,かわいい,pretty;cute;lovely;charming;dear;darling;pet,可爱,NO PICTURE,visual_state_scene,action_state,pretty scene
n1_01032,可愛らしい,かわいらしい,lovely;sweet,可爱,NO PICTURE,visual_state_scene,action_state,lovely scene
n1_01034,可笑しい,おかしい,strange;funny;amusing;ridiculous,好笑,NO PICTURE,visual_state_scene,action_state,strange scene
n1_01036,台無し,だいなし,mess;spoiled;(come to) nothing,泡汤,NO PICTURE,visual_state_scene,action_state,mess scene
n1_01077,名誉,めいよ,honor;credit;prestige,荣誉,NO PICTURE,visual_state_scene,action_state,honor scene
n1_01078,名高い,なだかい,famous;celebrated;well-known,有名,NO PICTURE,visual_state_scene,action_state,famous scene
n1_01084,吝嗇,けち,stinginess;miser;miserliness;skinflint;tightwad;niggard;pinching pennies,吝啬,NO PICTURE,visual_state_scene,action_state,stinginess scene
n1_01091,呆気ない,あっけない,not enough;too quick (short long etc.),不值一提,NO PICTURE,visual_state_scene,action_state,not enough scene
n1_01106,和やか,なごやか,mild;calm;gentle;quiet;harmonious,和气,NO PICTURE,visual_state_scene,action_state,mild scene
n1_01125,善良,ぜんりょう,goodness;excellence;virtue,善良,NO PICTURE,visual_state_scene,action_state,goodness scene
n1_01128,喧しい,やかましい,noisy;strict;fussy,吵闹、烦人,NO PICTURE,visual_state_scene,action_state,noisy scene
n1_01152,図々しい,ずうずうしい,impudent;shameless,厚脸皮、无礼,NO PICTURE,visual_state_scene,action_state,impudent scene
n1_01196,堪らない,たまらない,intolerable;unbearable;unendurable,不堪忍受的;难以忍受的,NO PICTURE,visual_state_scene,action_state,intolerable scene
n1_01213,壮大,そうだい,magnificent;grand;majestic;splendid,壮大;宏伟的,NO PICTURE,visual_state_scene,action_state,magnificent scene
n1_01231,多様,たよう,diversity;variety,多样;多样的,NO PICTURE,visual_state_scene,action_state,diversity scene
n1_01237,夥しい,おびただしい,abundantly;innumerably,大量、众多,NO PICTURE,visual_state_scene,action_state,abundantly scene
n1_01238,大げさ,おおげさ,grandiose;exaggerated,大肆的;夸张的,NO PICTURE,visual_state_scene,action_state,grandiose scene
n1_01239,大ざっぱ,おおざっぱ,rough (as in not precise);broad;sketchy,粗略,NO PICTURE,visual_state_scene,action_state,rough scene
n1_01240,大事,おおごと,important;valuable;serious matter,重要,NO PICTURE,visual_state_scene,action_state,important scene
n1_01241,大人しい,おとなしい,obedient;docile;quiet,温顺,NO PICTURE,visual_state_scene,action_state,obedient scene
n1_01243,大幅,おおはば,full width;large scale;drastic,大幅度,NO PICTURE,visual_state_scene,action_state,full width scene
n1_01250,大胆,だいたん,bold;daring;audacious,大胆,NO PICTURE,visual_state_scene,action_state,bold scene
n1_01265,奇麗,きれい,pretty;clean;nice;tidy;beautiful;fair,美丽,NO PICTURE,visual_state_scene,action_state,pretty scene
n1_01275,好い,よい,good,好,NO PICTURE,visual_state_scene,action_state,good scene
n1_01276,好ましい,このましい,nice;likeable;desirable,可取,NO PICTURE,visual_state_scene,action_state,nice scene
n1_01299,婉曲,えんきょく,euphemistic;circumlocution;roundabout;indirect;insinuating,婉曲,NO PICTURE,visual_state_scene,action_state,euphemistic scene
n1_01318,安っぽい,やすっぽい,cheap-looking;tawdry;insignificant,廉价的;俗气的,NO PICTURE,visual_state_scene,action_state,cheap-looking scene
n1_01319,安静,あんせい,rest,安静的,NO PICTURE,visual_state_scene,action_state,rest scene
n1_01320,完璧,かんぺき,perfection;completeness;flawless,完美的,NO PICTURE,visual_state_scene,action_state,perfection scene
n1_01350,容易い,たやすい,easy;simple;light,容易的,NO PICTURE,visual_state_scene,action_state,easy scene
n1_01356,密か,ひそか,secret;private;surreptitious,秘密的;私下的,NO PICTURE,visual_state_scene,action_state,secret scene
n1_01389,尊い,たっとい,precious;valuable;priceless;noble;exalted;sacred,尊贵的;珍贵的,NO PICTURE,visual_state_scene,action_state,precious scene
n1_01435,巧み,たくみ,skill;cleverness,巧妙的,NO PICTURE,visual_state_scene,action_state,skill scene
n1_01436,巧妙,こうみょう,ingenious;skillful;clever;deft,巧妙,NO PICTURE,visual_state_scene,action_state,ingenious scene
n1_01455,平たい,ひらたい,flat;even;level;simple;plain,平坦,NO PICTURE,visual_state_scene,action_state,flat scene
n1_01518,強烈,きょうれつ,strong;intense;severe,强烈,NO PICTURE,visual_state_scene,action_state,strong scene
n1_01519,強硬,きょうこう,firm;vigorous;unbending;unyielding;strong;stubborn,强硬,NO PICTURE,visual_state_scene,action_state,firm scene
n1_01540,彼の,あの,that over there,他的,NO PICTURE,visual_state_scene,action_state,that over there scene
n1_01548,待ち遠しい,まちどおしい,looking forward to,期待,NO PICTURE,visual_state_scene,action_state,looking forward to scene
n1_01571,微か,かすか,faint;dim;weak;indistinct;hazy;poor;wretched,微弱,NO PICTURE,visual_state_scene,action_state,faint scene
n1_01579,心強い,こころづよい,heartening;reassuring,令人安心,NO PICTURE,visual_state_scene,action_state,heartening scene
n1_01584,心細い,こころぼそい,helpless;forlorn;hopeless;unpromising;lonely;discouraging;disheartening,无助,NO PICTURE,visual_state_scene,action_state,helpless scene
n1_01594,忠実,ちゅうじつ,fidelity;faithfulness,忠诚;忠实,NO PICTURE,visual_state_scene,action_state,fidelity scene
n1_01595,快い,こころよい,pleasant;agreeable,愉快,NO PICTURE,visual_state_scene,action_state,pleasant scene
n1_01603,怠い,だるい,sluggish;feel heavy;languid;dull,懒洋洋;无精打采,NO PICTURE,visual_state_scene,action_state,sluggish scene
n1_01604,怠慢,たいまん,negligence;procrastination;carelessness,怠慢;疏忽,NO PICTURE,visual_state_scene,action_state,negligence scene
n1_01621,悩ましい,なやましい,seductive;melancholy;languid,诱惑的;忧郁的,NO PICTURE,visual_state_scene,action_state,seductive scene
n1_01625,悪い,にくい,hateful;abominable;poor-looking,糟糕的;难看的,NO PICTURE,visual_state_scene,action_state,hateful scene
n1_01631,悲惨,ひさん,misery,悲惨;凄凉,NO PICTURE,visual_state_scene,action_state,misery scene
n1_01636,情け深い,なさけぶかい,tender-hearted;compassionate,仁慈的,NO PICTURE,visual_state_scene,action_state,tender-hearted scene
n1_01642,惨め,みじめ,miserable,凄惨的;可怜的,NO PICTURE,visual_state_scene,action_state,miserable scene
n1_01649,愚か,おろか,foolish;stupid,愚蠢的,NO PICTURE,visual_state_scene,action_state,foolish scene
n1_01650,愚痴,ぐち,idle complaint;grumble,牢骚;怨言,NO PICTURE,visual_state_scene,action_state,idle complaint scene
n1_01651,愛でたい,めでたい,auspicious,吉祥的;可喜的,NO PICTURE,visual_state_scene,action_state,auspicious scene
n1_01662,慌ただしい,あわただしい,busy;hurried;confused;flurried,忙碌的;慌乱的,NO PICTURE,visual_state_scene,action_state,busy scene
n1_01672,憂鬱,ゆううつ,depression;melancholy;dejection;gloom,抑郁的;忧郁的,NO PICTURE,visual_state_scene,action_state,depression scene
n1_01685,我がまま,わがまま,selfishness;egoism;wilfulness;disobedience;whim,自私的;任性的,NO PICTURE,visual_state_scene,action_state,selfishness scene
n1_01687,或る,ある,a certain...;some...,某个,NO PICTURE,visual_state_scene,action_state,certain... scene
n1_01706,所謂,いわゆる,the so-called;so to speak,所谓,NO PICTURE,visual_state_scene,action_state,so-called scene
n1_01720,手軽,てがる,easy;simple;informal;offhand;cheap,简便的;简单的,NO PICTURE,visual_state_scene,action_state,easy scene
n1_01846,擽ぐったい,くすぐったい,ticklish,痒的,NO PICTURE,visual_state_scene,action_state,ticklish scene
n1_01867,敏感,びんかん,sensibility;susceptibility;sensitive (to);well attuned to,敏感的,NO PICTURE,visual_state_scene,action_state,sensibility scene
n1_01891,斑,ぶち,spots;speckles;mottles,斑点;斑纹,NO PICTURE,visual_state_scene,action_state,spots scene
n1_01931,明くる,あくる,next;following,明天的,NO PICTURE,visual_state_scene,action_state,next scene
n1_01932,明るい,あかるい,bright;cheerful,明亮的;晴朗的,NO PICTURE,visual_state_scene,action_state,bright scene
n1_01934,明朗,めいろう,bright;clear;cheerful,明朗,NO PICTURE,visual_state_scene,action_state,bright scene
n1_01935,明白,あからさま,obvious;overt;plainly;frankly,明白,NO PICTURE,visual_state_scene,action_state,obvious scene
n1_01936,明瞭,めいりょう,clarity,明瞭,NO PICTURE,visual_state_scene,action_state,clarity scene
n1_01961,曖昧,あいまい,vague;ambiguous,暧昧,NO PICTURE,visual_state_scene,action_state,vague scene
n1_01976,有望,ゆうぼう,good prospects;full of hope;promising,有望,NO PICTURE,visual_state_scene,action_state,good prospects scene
n1_01979,有益,ゆうえき,beneficial;profitable,有益,NO PICTURE,visual_state_scene,action_state,beneficial scene
n1_01982,望ましい,のぞましい,desirable;hoped for,理想的、可取,NO PICTURE,visual_state_scene,action_state,desirable scene
n1_01992,未熟,みじゅく,inexperience;unripeness;raw;unskilled;immature;inexperienced,未熟,NO PICTURE,visual_state_scene,action_state,inexperience scene
n1_01994,未練,みれん,lingering affection;attachment;regret(s);reluctance,留恋；遗憾,NO PICTURE,visual_state_scene,action_state,lingering affection scene
n1_01998,本の,ほんの,mere;only;just,仅仅；只不过,NO PICTURE,visual_state_scene,action_state,mere scene
n1_02024,果ない,はかない,fleeting;transient;short-lived;momentary;vain;fickle;miserable;empty;ephemeral,短暂；虚幻,NO PICTURE,visual_state_scene,action_state,fleeting scene
n1_02029,柔軟,じゅうなん,flexible;lithe,柔韧；灵活,NO PICTURE,visual_state_scene,action_state,flexible scene
n1_02062,極端,きょくたん,extreme;extremity,极端的,NO PICTURE,visual_state_scene,action_state,extreme scene
n1_02096,欲深い,よくふかい,greedy,贪婪的,NO PICTURE,visual_state_scene,action_state,greedy scene
n1_02101,止むを得ない,やむをえない,cannot be helped;unavoidable,不得不；不可避免的,NO PICTURE,visual_state_scene,action_state,cannot be helped scene
n1_02105,正常,せいじょう,normalcy;normality;normal,正常状态；常态,NO PICTURE,visual_state_scene,action_state,normalcy scene
n1_02106,正当,せいとう,just;justifiable;right;due;proper;equitable;reasonable;legitimate;lawful,正当,NO PICTURE,visual_state_scene,action_state,just scene
n1_02110,此の,この,this,这个,NO PICTURE,visual_state_scene,action_state,this scene
n1_02126,残酷,ざんこく,cruelty;harshness,残酷,NO PICTURE,visual_state_scene,action_state,cruelty scene
n1_02145,気まぐれ,きまぐれ,whim;caprice;whimsy;fickle;moody;uneven temper,任性,NO PICTURE,visual_state_scene,action_state,whim scene
n1_02148,気楽,きらく,at ease;comfortable,轻松,NO PICTURE,visual_state_scene,action_state,at ease scene
n1_02154,気軽,きがる,cheerful;buoyant;lighthearted,轻快,NO PICTURE,visual_state_scene,action_state,cheerful scene
n1_02156,気障,きざ,affectation;conceit;snobbery,矫情,NO PICTURE,visual_state_scene,action_state,affectation scene
n1_02164,汚らわしい,けがらわしい,filthy;unfair,肮脏,NO PICTURE,visual_state_scene,action_state,filthy scene
n1_02201,洒落,しゃらく,frank;open-hearted,洒脱,NO PICTURE,visual_state_scene,action_state,frank scene
n1_02206,活発,かっぱつ,vigor;active,活泼,NO PICTURE,visual_state_scene,action_state,vigor scene
n1_02213,浅ましい,あさましい,wretched;miserable;shameful;mean;despicable;abject,卑鄙,NO PICTURE,visual_state_scene,action_state,wretched scene
n1_02238,清々しい,すがすがしい,fresh;refreshing,清新,NO PICTURE,visual_state_scene,action_state,fresh scene
n1_02239,清らか,きよらか,clean;pure;chaste,清澈,NO PICTURE,visual_state_scene,action_state,clean scene
n1_02242,清純,せいじゅん,purity;innocence,纯真,NO PICTURE,visual_state_scene,action_state,purity scene
n1_02244,済まない,すまない,sorry (phrase),抱歉,NO PICTURE,visual_state_scene,action_state,sorry scene
n1_02246,渋い,しぶい,1. tasteful (clothing);cool;an aura of refined masculinity; 2. astringent;sullen;bitter (taste); 3,涩,NO PICTURE,visual_state_scene,action_state,1. tasteful scene
n1_02251,温和,おんわ,gentle;mild;moderate,温和,NO PICTURE,visual_state_scene,action_state,gentle scene
n1_02267,滅茶苦茶,めちゃくちゃ,absurd;unreasonable;excessive;messed up;spoiled;wreaked,混乱；糟蹋,NO PICTURE,visual_state_scene,action_state,absurd scene
n1_02268,滑らか,なめらか,smoothness;glassiness,光滑,NO PICTURE,visual_state_scene,action_state,smoothness scene
n1_02269,滑稽,こっけい,funny;humorous;comical;laughable;ridiculous;joking,滑稽；可笑,NO PICTURE,visual_state_scene,action_state,funny scene
n1_02316,無意味,むいみ,nonsense;no meaning,无意义,NO PICTURE,visual_state_scene,action_state,nonsense scene
n1_02318,無用,むよう,useless;futility;needlessness;unnecessariness,无用,NO PICTURE,visual_state_scene,action_state,useless scene
n1_02319,無知,むち,ignorance,无知,NO PICTURE,visual_state_scene,action_state,ignorance scene
n1_02320,無礼,ぶれい,impolite;rude,无礼；粗鲁,NO PICTURE,visual_state_scene,action_state,impolite scene
n1_02323,無茶,むちゃ,absurd;unreasonable;excessive;rash;absurdity;nonsense,荒谬,NO PICTURE,visual_state_scene,action_state,absurd scene
n1_02324,無茶苦茶,むちゃくちゃ,confused;jumbled;mixed up;unreasonable,混乱；杂乱,NO PICTURE,visual_state_scene,action_state,confused scene
n1_02327,無邪気,むじゃき,innocence;simple-mindedness,天真；单纯,NO PICTURE,visual_state_scene,action_state,innocence scene
n1_02329,無難,ぶなん,safety;security,安全的；稳妥的,NO PICTURE,visual_state_scene,action_state,safety scene
n1_02339,煌びやか,きらびやか,gorgeous;gaudy;dazzling;gay,华丽；耀眼,NO PICTURE,visual_state_scene,action_state,gorgeous scene
n1_02340,煙たい,けむたい,smoky;feeling awkward,烟熏的；尴尬的,NO PICTURE,visual_state_scene,action_state,smoky scene
n1_02346,煩わしい,わずらわしい,troublesome;annoying;complicated,麻烦的；烦人的,NO PICTURE,visual_state_scene,action_state,troublesome scene
n1_02356,爽やか,さわやか,fresh;refreshing;invigorating;clear;fluent;eloquent,清爽；明快,NO PICTURE,visual_state_scene,action_state,fresh scene
n1_02364,物体ない,もったいない,too good;more than one deserves;wasteful;sacrilegious;unworthy of,浪费,NO PICTURE,visual_state_scene,action_state,too good scene
n1_02365,物好き,ものずき,curiosity,好奇,NO PICTURE,visual_state_scene,action_state,curiosity scene
n1_02369,物足りない,ものたりない,unsatisfied;unsatisfactory,不足,NO PICTURE,visual_state_scene,action_state,unsatisfied scene
n1_02384,猛烈,もうれつ,violent;vehement;rage,猛烈,NO PICTURE,visual_state_scene,action_state,violent scene
n1_02390,率直,そっちょく,frankness;candour;openheartedness,坦率,NO PICTURE,visual_state_scene,action_state,frankness scene
n1_02405,甘い,うまい,delicious,甜美,NO PICTURE,visual_state_scene,action_state,delicious scene
n1_02414,生温い,なまぬるい,lukewarm;halfhearted,温吞,NO PICTURE,visual_state_scene,action_state,lukewarm scene
n1_02416,生真面目,きまじめ,too serious;person who is too serious;honesty;sincerity,认真,NO PICTURE,visual_state_scene,action_state,too serious scene
n1_02418,生臭い,なまぐさい,smelling of fish or blood;fish or meat,腥,NO PICTURE,visual_state_scene,action_state,smelling of fish or blood scene
n1_02455,疎か,おろそか,neglect;negligence;carelessness,疏忽,NO PICTURE,visual_state_scene,action_state,neglect scene
n1_02462,痒い,かゆい,itchy;itching,痒,NO PICTURE,visual_state_scene,action_state,itchy scene
n1_02465,痛切,つうせつ,keen;acute,尖锐;深刻,NO PICTURE,visual_state_scene,action_state,keen scene
n1_02491,盛大,せいだい,grand;prosperous;magnificent,盛大,NO PICTURE,visual_state_scene,action_state,grand scene
n1_02499,目覚しい,めざましい,brilliant;splendid;striking;remarkable,醒目;显眼,NO PICTURE,visual_state_scene,action_state,brilliant scene
n1_02512,相応しい,ふさわしい,appropriate,合适;相称,NO PICTURE,visual_state_scene,action_state,appropriate scene
n1_02520,真ん丸い,まんまるい,perfectly circular,圆的,NO PICTURE,visual_state_scene,action_state,perfectly circular scene
n1_02529,眠たい,ねむたい,sleepy,困倦,NO PICTURE,visual_state_scene,action_state,sleepy scene
n1_02530,眩しい,まぶしい,dazzling;radiant,耀眼,NO PICTURE,visual_state_scene,action_state,dazzling scene
n1_02549,知的,ちてき,intellectual,智力的,NO PICTURE,visual_state_scene,action_state,intellectual scene
n1_02552,短気,たんき,quick temper,易怒的;脾气暴躁的,NO PICTURE,visual_state_scene,action_state,quick temper scene
n1_02562,碌な,ろくな,satisfactory;decent,不错的,NO PICTURE,visual_state_scene,action_state,satisfactory scene
n1_02579,神聖,しんせい,holiness;sacredness;dignity,神圣的,NO PICTURE,visual_state_scene,action_state,holiness scene
n1_02606,空しい,むなしい,vacant;futile;vain;void;empty;ineffective;lifeless,徒劳的;空虚的,NO PICTURE,visual_state_scene,action_state,vacant scene
n1_02607,空ろ,うつろ,blank;cavity;hollow;empty (space),空洞的,NO PICTURE,visual_state_scene,action_state,blank scene
n1_02616,窮屈,きゅうくつ,narrow;tight;stiff;rigid;uneasy;formal;constrained,狭隘,NO PICTURE,visual_state_scene,action_state,narrow scene
n1_02638,簡易,かんい,simplicity;easiness;quasi-,简易,NO PICTURE,visual_state_scene,action_state,simplicity scene
n1_02639,簡潔,かんけつ,brevity;conciseness;simplicity,简洁,NO PICTURE,visual_state_scene,action_state,brevity scene
n1_02640,簡素,かんそ,simplicity;plain,朴素,NO PICTURE,visual_state_scene,action_state,simplicity scene
n1_02642,粉々,こなごな,in very small pieces,粉碎,NO PICTURE,visual_state_scene,action_state,in very small pieces scene
n1_02644,粋,いき,chic;style;purity;essence,时髦,NO PICTURE,visual_state_scene,action_state,chic scene
n1_02649,精密,せいみつ,precise;exact;detailed;minute;close,精密,NO PICTURE,visual_state_scene,action_state,precise scene
n1_02650,精巧,せいこう,elaborate;delicate;exquisite,精巧,NO PICTURE,visual_state_scene,action_state,elaborate scene
n1_02654,紛らわしい,まぎらわしい,confusing;misleading;equivocal;ambiguous,混淆的,NO PICTURE,visual_state_scene,action_state,confusing scene
n1_02658,素っ気ない,そっけない,cold;short;curt;blunt,冷淡的,NO PICTURE,visual_state_scene,action_state,cold scene
n1_02659,素敵,すてき,lovely;dreamy;beautiful;great;fantastic;superb;cool;capital,漂亮的;很棒的,NO PICTURE,visual_state_scene,action_state,lovely scene
n1_02660,素早い,すばやい,fast;quick;prompt;agile,快速的,NO PICTURE,visual_state_scene,action_state,fast scene
n1_02661,素朴,そぼく,simplicity;artlessness;naivete,朴素的,NO PICTURE,visual_state_scene,action_state,simplicity scene
n1_02664,細やか,こまやか,friendly,细腻的;体贴的,NO PICTURE,visual_state_scene,action_state,friendly scene
n1_02716,緩やか,ゆるやか,lenient,宽松的;温和的,NO PICTURE,visual_state_scene,action_state,lenient scene
n1_02736,美味しい,おいしい,delicious;tasty,美味的,NO PICTURE,visual_state_scene,action_state,delicious scene
n1_02775,脆い,もろい,brittle;fragile;tender-hearted,脆,NO PICTURE,visual_state_scene,action_state,brittle scene
n1_02793,臆病,おくびょう,cowardice;timidity,胆小；怯懦,NO PICTURE,visual_state_scene,action_state,cowardice scene
n1_02817,良い,いい,good,好,NO PICTURE,visual_state_scene,action_state,good scene
n1_02818,良好,りょうこう,favorable;satisfactory,良好；优秀,NO PICTURE,visual_state_scene,action_state,favorable scene
n1_02847,荒っぽい,あらっぽい,rough;rude,粗鲁；野蛮,NO PICTURE,visual_state_scene,action_state,rough scene
n1_02852,華々しい,はなばなしい,brilliant;magnificent;spectacular,辉煌；壮观,NO PICTURE,visual_state_scene,action_state,brilliant scene
n1_02853,華やか,はなやか,gay;showy;brilliant;gorgeous;florid,华丽；耀眼,NO PICTURE,visual_state_scene,action_state,gay scene
n1_02854,華奢,かしゃ,luxury;pomp;delicate;slender;gorgeous,奢华；纤细,NO PICTURE,visual_state_scene,action_state,luxury scene
n1_02855,華美,かび,pomp;splendor;gaudiness,华丽,NO PICTURE,visual_state_scene,action_state,pomp scene
n1_02865,著しい,いちじるしい,remarkable;considerable,显著,NO PICTURE,visual_state_scene,action_state,remarkable scene
n1_02866,著名,ちょめい,well-known;noted;celebrated,著名;知名,NO PICTURE,visual_state_scene,action_state,well-known scene
n1_02878,薄弱,はくじゃく,feebleness;weakness;weak,薄弱;虚弱,NO PICTURE,visual_state_scene,action_state,feebleness scene
n1_02936,見すぼらしい,みすぼらしい,shabby;seedy,寒酸,NO PICTURE,visual_state_scene,action_state,shabby scene
n1_02939,見っともない,みっともない,shameful;indecent,丢脸的;不雅观的,NO PICTURE,visual_state_scene,action_state,shameful scene
n1_02949,見苦しい,みぐるしい,unsightly;ugly,难看的;丑陋的,NO PICTURE,visual_state_scene,action_state,unsightly scene
n1_03004,詰らない,つまらない,insignificant;boring;trifling,无聊的;无趣的,NO PICTURE,visual_state_scene,action_state,insignificant scene
n1_03008,詳細,しょうさい,detail;particulars,细节,NO PICTURE,visual_state_scene,action_state,detail scene
n1_03020,誠実,せいじつ,sincere;honest;faithful,诚实,NO PICTURE,visual_state_scene,action_state,sincere scene
n1_03036,諄い,くどい,verbose;importunate;heavy (taste),啰嗦,NO PICTURE,visual_state_scene,action_state,verbose scene
n1_03069,貧弱,ひんじゃく,poor;meagre;insubstantial,虚弱,NO PICTURE,visual_state_scene,action_state,poor scene
n1_03075,貴い,たっとい,precious;valuable;priceless;noble;exalted;sacred,珍贵,NO PICTURE,visual_state_scene,action_state,precious scene
n1_03091,賢明,けんめい,wisdom;intelligence;prudence,明智,NO PICTURE,visual_state_scene,action_state,wisdom scene
n1_03093,質素,しっそ,simplicity;modesty;frugality,朴素,NO PICTURE,visual_state_scene,action_state,simplicity scene
n1_03127,身近,みぢか,near oneself;close to one;familiar,亲近,NO PICTURE,visual_state_scene,action_state,near oneself scene
n1_03148,軽快,けいかい,rhythmical (e.g. melody);casual (e.g. dress);light;nimble,轻快,NO PICTURE,visual_state_scene,action_state,rhythmical scene
n1_03150,軽率,けいそつ,rash;thoughtless;careless;hasty,轻率,NO PICTURE,visual_state_scene,action_state,rash scene
n1_03166,迅速,じんそく,quick;fast;rapid;swift;prompt,迅速,NO PICTURE,visual_state_scene,action_state,quick scene
n1_03204,逞しい,たくましい,burly;strong;sturdy,强壮,NO PICTURE,visual_state_scene,action_state,burly scene
n1_03239,過多,かた,excess;superabundance,过多,NO PICTURE,visual_state_scene,action_state,excess scene
n1_03240,過密,かみつ,crowded,拥挤,NO PICTURE,visual_state_scene,action_state,crowded scene
n1_03244,達者,たっしゃ,skillful;in good health,能干,NO PICTURE,visual_state_scene,action_state,skillful scene
n1_03278,酷い,ひどい,cruel;awful;severe;very bad;serious;terrible;heavy;violent,恶劣,NO PICTURE,visual_state_scene,action_state,cruel scene
n1_03280,酸っぱい,すっぱい,sour;acid,酸涩,NO PICTURE,visual_state_scene,action_state,sour scene
n1_03282,重,え,-fold;-ply,倍数,NO PICTURE,visual_state_scene,action_state,#NAME?
n1_03298,鈍感,どんかん,thickheadedness;stolidity,迟钝,NO PICTURE,visual_state_scene,action_state,thickheadedness scene
n1_03315,長大,ちょうだい,very long;great length,很长,NO PICTURE,visual_state_scene,action_state,very long scene
n1_03318,長閑,のどか,tranquil;calm;quiet,宁静,NO PICTURE,visual_state_scene,action_state,tranquil scene
n1_03341,陰気,いんき,gloom;melancholy,阴郁,NO PICTURE,visual_state_scene,action_state,gloom scene
n1_03364,難い,かたい,difficult;hard,难,NO PICTURE,visual_state_scene,action_state,difficult scene
n1_03377,露骨,ろこつ,1. frank;blunt;plain;outspoken; 2. conspicuous;open; 3. broad;suggestive,直白；明显,NO PICTURE,visual_state_scene,action_state,1. frank scene
n1_03380,静的,せいてき,static,静态,NO PICTURE,visual_state_scene,action_state,static scene
n1_03387,面白い,おもしろい,interesting;amusing,有趣,NO PICTURE,visual_state_scene,action_state,interesting scene
n1_03398,頑丈,がんじょう,solid;firm;stout;burly;strong;sturdy,坚固,NO PICTURE,visual_state_scene,action_state,solid scene
n1_03399,頑固,がんこ,stubbornness;obstinacy,顽固,NO PICTURE,visual_state_scene,action_state,stubbornness scene
n1_03406,頻繁,ひんぱん,frequency,频繁,NO PICTURE,visual_state_scene,action_state,frequency scene
n1_03432,馬鹿らしい,ばからしい,absurd,荒谬的,NO PICTURE,visual_state_scene,action_state,absurd scene
n1_03433,馬鹿馬鹿しい,ばかばかしい,stupid,愚蠢的,NO PICTURE,visual_state_scene,action_state,stupid scene
n1_03435,馴れ馴れしい,なれなれしい,over-familiar,过于亲密的,NO PICTURE,visual_state_scene,action_state,over-familiar scene
n1_03449,高尚,こうしょう,high;noble;refined;advanced,高尚,NO PICTURE,visual_state_scene,action_state,high scene
