id,jlpt_level,word,reading,image_review,meaning,meaning_zh,meaning_zh_needs_review,meaning_zh_note,jmdict_pos,jmdict_glosses,image_status,image_score,image_type,visual_domain,image_query_en,image_query_ja,distractor_pool,classification_reason,source,meaning_zh_source,meaning_zh_review
n1_01091,N1,呆気ない,あっけない,NO PICTURE,not enough;too quick (short long etc.),,,,adjective (keiyoushi),unsatisfying | disappointing | abrupt | not enough | too quick,scene_image,68,visual_state_scene,action_state,not enough scene,呆気ない,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_01106,N1,和やか,なごやか,NO PICTURE,mild;calm;gentle;quiet;harmonious,,,,adjectival nouns or quasi-adjectives (keiyodoshi),smiling | beaming | radiant | bright | cheerful,scene_image,68,visual_state_scene,action_state,mild scene,和やか,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_01125,N1,善良,ぜんりょう,NO PICTURE,goodness;excellence;virtue,,,,adjectival nouns or quasi-adjectives (keiyodoshi) | noun (common) (futsuumeishi),"good (person, nature, etc.) | good-natured | virtuous | honest",scene_image,68,visual_state_scene,action_state,goodness scene,善良,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_01128,N1,喧しい,やかましい,NO PICTURE,noisy;strict;fussy,,,,adjective (keiyoushi),noisy | loud | clamorous | boisterous | much talked of,scene_image,68,visual_state_scene,action_state,noisy scene,喧しい,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_01152,N1,図々しい,ずうずうしい,NO PICTURE,impudent;shameless,,,,adjective (keiyoushi),impudent | shameless | brazen | forward | audacious,scene_image,68,visual_state_scene,action_state,impudent scene,図々しい,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_01196,N1,堪らない,たまらない,NO PICTURE,intolerable;unbearable;unendurable,,,,"expressions (phrases, clauses, etc.) | adjective (keiyoushi)",intolerable | unbearable | unendurable | irresistible | tremendous,scene_image,68,visual_state_scene,action_state,intolerable scene,堪らない,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_01213,N1,壮大,そうだい,NO PICTURE,magnificent;grand;majestic;splendid,,,,adjectival nouns or quasi-adjectives (keiyodoshi) | noun (common) (futsuumeishi),magnificent | grand | majestic | splendid,scene_image,68,visual_state_scene,action_state,magnificent scene,壮大,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_01231,N1,多様,たよう,NO PICTURE,diversity;variety,,,,adjectival nouns or quasi-adjectives (keiyodoshi) | noun (common) (futsuumeishi),diverse | various,scene_image,68,visual_state_scene,action_state,diversity scene,多様,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_01237,N1,夥しい,おびただしい,NO PICTURE,abundantly;innumerably,,,,adjective (keiyoushi),large number | innumerable | great many | immense | vast,scene_image,68,visual_state_scene,action_state,abundantly scene,夥しい,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_01238,N1,大げさ,おおげさ,NO PICTURE,grandiose;exaggerated,,,,adjectival nouns or quasi-adjectives (keiyodoshi),exaggerated | overdone | overblown | hyperbolic | bombastic,scene_image,68,visual_state_scene,action_state,grandiose scene,大げさ,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_01239,N1,大ざっぱ,おおざっぱ,NO PICTURE,rough (as in not precise);broad;sketchy,,,,adjectival nouns or quasi-adjectives (keiyodoshi),"rough (estimate, summary, etc.) | broad | general | sweeping | loose",scene_image,68,visual_state_scene,action_state,rough scene,大ざっぱ,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_01240,N1,大事,おおごと,NO PICTURE,important;valuable;serious matter,,,,adjectival nouns or quasi-adjectives (keiyodoshi) | noun (common) (futsuumeishi),important | serious | crucial | valuable | precious,scene_image,68,visual_state_scene,action_state,important scene,大事,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_01241,N1,大人しい,おとなしい,NO PICTURE,obedient;docile;quiet,,,,adjective (keiyoushi),gentle | quiet | mild | meek | obedient,scene_image,68,visual_state_scene,action_state,obedient scene,大人しい,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_01243,N1,大幅,おおはば,NO PICTURE,full width;large scale;drastic,,,,adjectival nouns or quasi-adjectives (keiyodoshi) | noun (common) (futsuumeishi),big | large | drastic | substantial | full-width cloth (approx. 72 cm wide for traditional Japanese clothing; approx. 140 cm wide for Western clothing),scene_image,68,visual_state_scene,action_state,full width scene,大幅,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_01250,N1,大胆,だいたん,NO PICTURE,bold;daring;audacious,,,,adjectival nouns or quasi-adjectives (keiyodoshi) | noun (common) (futsuumeishi),bold | daring | audacious,scene_image,68,visual_state_scene,action_state,bold scene,大胆,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_01265,N1,奇麗,きれい,NO PICTURE,pretty;clean;nice;tidy;beautiful;fair,,,,adjectival nouns or quasi-adjectives (keiyodoshi),pretty | lovely | beautiful | fair | clean,scene_image,68,visual_state_scene,action_state,pretty scene,奇麗,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_01275,N1,好い,よい,NO PICTURE,good,,,,adjective (keiyoushi),good | excellent | fine | nice | pleasant,scene_image,68,visual_state_scene,action_state,good scene,好い,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_01276,N1,好ましい,このましい,NO PICTURE,nice;likeable;desirable,,,,adjective (keiyoushi),nice | likeable | desirable,scene_image,68,visual_state_scene,action_state,nice scene,好ましい,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_01299,N1,婉曲,えんきょく,NO PICTURE,euphemistic;circumlocution;roundabout;indirect;insinuating,,,,adjectival nouns or quasi-adjectives (keiyodoshi) | noun (common) (futsuumeishi),euphemistic | circumlocutory | periphrastic | roundabout | indirect,scene_image,68,visual_state_scene,action_state,euphemistic scene,婉曲,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_01318,N1,安っぽい,やすっぽい,NO PICTURE,cheap-looking;tawdry;insignificant,,,,adjective (keiyoushi),cheap-looking | tawdry | insignificant,scene_image,68,visual_state_scene,action_state,cheap-looking scene,安っぽい,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_01319,N1,安静,あんせい,NO PICTURE,rest,,,,noun (common) (futsuumeishi) | adjectival nouns or quasi-adjectives (keiyodoshi),rest | quiet | repose,scene_image,68,visual_state_scene,action_state,rest scene,安静,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_01320,N1,完璧,かんぺき,NO PICTURE,perfection;completeness;flawless,,,,adjectival nouns or quasi-adjectives (keiyodoshi) | noun (common) (futsuumeishi),perfect | complete | flawless,scene_image,68,visual_state_scene,action_state,perfection scene,完璧,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_01350,N1,容易い,たやすい,NO PICTURE,easy;simple;light,,,,adjective (keiyoushi),easy | simple | light,scene_image,68,visual_state_scene,action_state,easy scene,容易い,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_01356,N1,密か,ひそか,NO PICTURE,secret;private;surreptitious,,,,adjectival nouns or quasi-adjectives (keiyodoshi),secret | private | surreptitious,scene_image,68,visual_state_scene,action_state,secret scene,密か,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_01389,N1,尊い,たっとい,NO PICTURE,precious;valuable;priceless;noble;exalted;sacred,,,,adjective (keiyoushi),precious | valuable | priceless | noble | exalted,scene_image,68,visual_state_scene,action_state,precious scene,尊い,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_01435,N1,巧み,たくみ,NO PICTURE,skill;cleverness,,,,adjectival nouns or quasi-adjectives (keiyodoshi) | noun (common) (futsuumeishi),skillful | adroit | dexterous | masterful | clever,scene_image,68,visual_state_scene,action_state,skill scene,巧み,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_01436,N1,巧妙,こうみょう,NO PICTURE,ingenious;skillful;clever;deft,,,,adjectival nouns or quasi-adjectives (keiyodoshi) | noun (common) (futsuumeishi),ingenious | skillful | clever | deft | sophisticated,scene_image,68,visual_state_scene,action_state,ingenious scene,巧妙,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_01455,N1,平たい,ひらたい,NO PICTURE,flat;even;level;simple;plain,,,,adjective (keiyoushi),"flat | even | level | plain (language, words, etc.) | simple",scene_image,68,visual_state_scene,action_state,flat scene,平たい,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_01518,N1,強烈,きょうれつ,NO PICTURE,strong;intense;severe,,,,adjectival nouns or quasi-adjectives (keiyodoshi) | noun (common) (futsuumeishi),strong | intense | severe,scene_image,68,visual_state_scene,action_state,strong scene,強烈,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_01519,N1,強硬,きょうこう,NO PICTURE,firm;vigorous;unbending;unyielding;strong;stubborn,,,,adjectival nouns or quasi-adjectives (keiyodoshi) | noun (common) (futsuumeishi),firm | strong | unbending | unyielding | uncompromising,scene_image,68,visual_state_scene,action_state,firm scene,強硬,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_01540,N1,彼の,あの,NO PICTURE,that over there,,,,pre-noun adjectival (rentaishi),that | those | the,scene_image,68,visual_state_scene,action_state,that over there scene,彼の,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_01548,N1,待ち遠しい,まちどおしい,NO PICTURE,looking forward to,,,,adjective (keiyoushi),longed-for | anxiously awaited,scene_image,68,visual_state_scene,action_state,looking forward to scene,待ち遠しい,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_01571,N1,微か,かすか,NO PICTURE,faint;dim;weak;indistinct;hazy;poor;wretched,,,,adjectival nouns or quasi-adjectives (keiyodoshi),faint | dim | weak | slight | vague,scene_image,68,visual_state_scene,action_state,faint scene,微か,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_01579,N1,心強い,こころづよい,NO PICTURE,heartening;reassuring,,,,adjective (keiyoushi),heartening | reassuring,scene_image,68,visual_state_scene,action_state,heartening scene,心強い,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_01584,N1,心細い,こころぼそい,NO PICTURE,helpless;forlorn;hopeless;unpromising;lonely;discouraging;disheartening,,,,adjective (keiyoushi),helpless | forlorn | hopeless | unpromising | lonely,scene_image,68,visual_state_scene,action_state,helpless scene,心細い,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_01594,N1,忠実,ちゅうじつ,NO PICTURE,fidelity;faithfulness,,,,adjectival nouns or quasi-adjectives (keiyodoshi) | noun (common) (futsuumeishi),faithful | devoted | loyal | honest | true,scene_image,68,visual_state_scene,action_state,fidelity scene,忠実,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_01595,N1,快い,こころよい,NO PICTURE,pleasant;agreeable,,,,adjective (keiyoushi),pleasant | agreeable | comfortable | refreshing,scene_image,68,visual_state_scene,action_state,pleasant scene,快い,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_01603,N1,怠い,だるい,NO PICTURE,sluggish;feel heavy;languid;dull,,,,adjective (keiyoushi),"sluggish | languid | listless | heavy (heart, legs, etc.) | dull",scene_image,68,visual_state_scene,action_state,sluggish scene,怠い,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_01604,N1,怠慢,たいまん,NO PICTURE,negligence;procrastination;carelessness,,,,noun (common) (futsuumeishi) | adjectival nouns or quasi-adjectives (keiyodoshi),negligence | neglect | carelessness | procrastination,scene_image,68,visual_state_scene,action_state,negligence scene,怠慢,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_01621,N1,悩ましい,なやましい,NO PICTURE,seductive;melancholy;languid,,,,adjective (keiyoushi),seductive | carnal | enchanting | troubling | difficult,scene_image,68,visual_state_scene,action_state,seductive scene,悩ましい,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_01625,N1,悪い,にくい,NO PICTURE,hateful;abominable;poor-looking,,,,adjective (keiyoushi),bad | poor | undesirable | poor (quality) | inferior,scene_image,68,visual_state_scene,action_state,hateful scene,悪い,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_01631,N1,悲惨,ひさん,NO PICTURE,misery,,,,adjectival nouns or quasi-adjectives (keiyodoshi) | noun (common) (futsuumeishi),disastrous | tragic | miserable | wretched | pitiful,scene_image,68,visual_state_scene,action_state,misery scene,悲惨,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_01636,N1,情け深い,なさけぶかい,NO PICTURE,tender-hearted;compassionate,,,,adjective (keiyoushi),tender-hearted | compassionate | charitable | good-hearted,scene_image,68,visual_state_scene,action_state,tender-hearted scene,情け深い,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_01642,N1,惨め,みじめ,NO PICTURE,miserable,,,,adjectival nouns or quasi-adjectives (keiyodoshi),miserable | wretched | unhappy | sad | pitiable,scene_image,68,visual_state_scene,action_state,miserable scene,惨め,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_01649,N1,愚か,おろか,NO PICTURE,foolish;stupid,,,,adjectival nouns or quasi-adjectives (keiyodoshi),foolish | stupid | silly,scene_image,68,visual_state_scene,action_state,foolish scene,愚か,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_01650,N1,愚痴,ぐち,NO PICTURE,idle complaint;grumble,,,,noun (common) (futsuumeishi) | adjectival nouns or quasi-adjectives (keiyodoshi),"idle complaint | grumble | moha (ignorance, folly)",scene_image,68,visual_state_scene,action_state,idle complaint scene,愚痴,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_01651,N1,愛でたい,めでたい,NO PICTURE,auspicious,,,,adjective (keiyoushi),happy | auspicious | propitious | joyous | naive,scene_image,68,visual_state_scene,action_state,auspicious scene,愛でたい,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_01662,N1,慌ただしい,あわただしい,NO PICTURE,busy;hurried;confused;flurried,,,,adjective (keiyoushi),busy | hectic | hurried | rushed | rapid,scene_image,68,visual_state_scene,action_state,busy scene,慌ただしい,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_01672,N1,憂鬱,ゆううつ,NO PICTURE,depression;melancholy;dejection;gloom,,,,noun (common) (futsuumeishi) | adjectival nouns or quasi-adjectives (keiyodoshi),depression | melancholy | dejection | gloom | despondency,scene_image,68,visual_state_scene,action_state,depression scene,憂鬱,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_01685,N1,我がまま,わがまま,NO PICTURE,selfishness;egoism;wilfulness;disobedience;whim,,,,adjectival nouns or quasi-adjectives (keiyodoshi) | noun (common) (futsuumeishi),selfish | egoist | self-indulgent | wilful | willful,scene_image,68,visual_state_scene,action_state,selfishness scene,我がまま,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_01687,N1,或る,ある,NO PICTURE,a certain...;some...,,,,pre-noun adjectival (rentaishi),a certain ... | some ...,scene_image,68,visual_state_scene,action_state,certain... scene,或る,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_01706,N1,所謂,いわゆる,NO PICTURE,the so-called;so to speak,,,,pre-noun adjectival (rentaishi),what is called | what you call | what they call | so-called,scene_image,68,visual_state_scene,action_state,so-called scene,所謂,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_01720,N1,手軽,てがる,NO PICTURE,easy;simple;informal;offhand;cheap,,,,adjectival nouns or quasi-adjectives (keiyodoshi) | noun (common) (futsuumeishi),easy | simple | informal | offhand | cheap,scene_image,68,visual_state_scene,action_state,easy scene,手軽,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_01846,N1,擽ぐったい,くすぐったい,NO PICTURE,ticklish,,,,adjective (keiyoushi),ticklish | embarrassing,scene_image,68,visual_state_scene,action_state,ticklish scene,擽ぐったい,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_01867,N1,敏感,びんかん,NO PICTURE,sensibility;susceptibility;sensitive (to);well attuned to,,,,adjectival nouns or quasi-adjectives (keiyodoshi) | noun (common) (futsuumeishi),sensitive | alert | aware | susceptible,scene_image,68,visual_state_scene,action_state,sensibility scene,敏感,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_01891,N1,斑,ぶち,NO PICTURE,spots;speckles;mottles,,,,noun (common) (futsuumeishi) | adjectival nouns or quasi-adjectives (keiyodoshi),"unevenness (of colour, paint, etc.) | irregularity | nonuniformity | blotchiness | unevenness (of quality, results, behaviour, etc.)",scene_image,68,visual_state_scene,action_state,spots scene,斑,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_01931,N1,明くる,あくる,NO PICTURE,next;following,,,,pre-noun adjectival (rentaishi),"next (day, morning, etc.) | following",scene_image,68,visual_state_scene,action_state,next scene,明くる,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_01932,N1,明るい,あかるい,NO PICTURE,bright;cheerful,,,,adjective (keiyoushi),light | bright | well-lit | well-lighted | bright (colour),scene_image,68,visual_state_scene,action_state,bright scene,明るい,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_01934,N1,明朗,めいろう,NO PICTURE,bright;clear;cheerful,,,,adjectival nouns or quasi-adjectives (keiyodoshi),cheerful | bright | clear | clean | honest,scene_image,68,visual_state_scene,action_state,bright scene,明朗,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_01935,N1,明白,あからさま,NO PICTURE,obvious;overt;plainly;frankly,,,,adjectival nouns or quasi-adjectives (keiyodoshi),obvious | clear | plain | evident | apparent,scene_image,68,visual_state_scene,action_state,obvious scene,明白,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_01936,N1,明瞭,めいりょう,NO PICTURE,clarity,,,,adjectival nouns or quasi-adjectives (keiyodoshi) | noun (common) (futsuumeishi),clear | plain | distinct | obvious | evident,scene_image,68,visual_state_scene,action_state,clarity scene,明瞭,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_01961,N1,曖昧,あいまい,NO PICTURE,vague;ambiguous,,,,adjectival nouns or quasi-adjectives (keiyodoshi) | noun (common) (futsuumeishi),vague | ambiguous | unclear | shady | disreputable,scene_image,68,visual_state_scene,action_state,vague scene,曖昧,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_01976,N1,有望,ゆうぼう,NO PICTURE,good prospects;full of hope;promising,,,,adjectival nouns or quasi-adjectives (keiyodoshi) | noun (common) (futsuumeishi),promising | hopeful | full of promise,scene_image,68,visual_state_scene,action_state,good prospects scene,有望,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_01979,N1,有益,ゆうえき,NO PICTURE,beneficial;profitable,,,,adjectival nouns or quasi-adjectives (keiyodoshi) | noun (common) (futsuumeishi),beneficial | profitable | useful | helpful | instructive,scene_image,68,visual_state_scene,action_state,beneficial scene,有益,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_01982,N1,望ましい,のぞましい,NO PICTURE,desirable;hoped for,,,,adjective (keiyoushi),desirable | hoped for | preferable | advisable,scene_image,68,visual_state_scene,action_state,desirable scene,望ましい,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_01992,N1,未熟,みじゅく,NO PICTURE,inexperience;unripeness;raw;unskilled;immature;inexperienced,,,,adjectival nouns or quasi-adjectives (keiyodoshi) | noun (common) (futsuumeishi),unripe | green | immature | inexperienced | unskilled,scene_image,68,visual_state_scene,action_state,inexperience scene,未熟,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_01994,N1,未練,みれん,NO PICTURE,lingering affection;attachment;regret(s);reluctance,,,,noun (common) (futsuumeishi) | adjectival nouns or quasi-adjectives (keiyodoshi),lingering attachment | lingering affection | regret | reluctance | ruefulness,scene_image,68,visual_state_scene,action_state,lingering affection scene,未練,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_01998,N1,本の,ほんの,NO PICTURE,mere;only;just,,,,pre-noun adjectival (rentaishi),mere | only | just | slight,scene_image,68,visual_state_scene,action_state,mere scene,本の,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_02024,N1,果ない,はかない,NO PICTURE,fleeting;transient;short-lived;momentary;vain;fickle;miserable;empty;ephemeral,,,,adjective (keiyoushi),fleeting | transient | short-lived | momentary | ephemeral,scene_image,68,visual_state_scene,action_state,fleeting scene,果ない,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_02029,N1,柔軟,じゅうなん,NO PICTURE,flexible;lithe,,,,adjectival nouns or quasi-adjectives (keiyodoshi) | noun (common) (futsuumeishi),flexible | lithe | soft | pliable | calisthenics,scene_image,68,visual_state_scene,action_state,flexible scene,柔軟,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_02062,N1,極端,きょくたん,NO PICTURE,extreme;extremity,,,,noun (common) (futsuumeishi) | adjectival nouns or quasi-adjectives (keiyodoshi),extreme | extremity,scene_image,68,visual_state_scene,action_state,extreme scene,極端,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_02096,N1,欲深い,よくふかい,NO PICTURE,greedy,,,,adjective (keiyoushi),greedy,scene_image,68,visual_state_scene,action_state,greedy scene,欲深い,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_02101,N1,止むを得ない,やむをえない,NO PICTURE,cannot be helped;unavoidable,,,,"expressions (phrases, clauses, etc.) | adjective (keiyoushi)",cannot be helped | unavoidable,scene_image,68,visual_state_scene,action_state,cannot be helped scene,止むを得ない,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_02105,N1,正常,せいじょう,NO PICTURE,normalcy;normality;normal,,,,adjectival nouns or quasi-adjectives (keiyodoshi) | noun (common) (futsuumeishi),normal | regular,scene_image,68,visual_state_scene,action_state,normalcy scene,正常,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_02106,N1,正当,せいとう,NO PICTURE,just;justifiable;right;due;proper;equitable;reasonable;legitimate;lawful,,,,adjectival nouns or quasi-adjectives (keiyodoshi) | noun (common) (futsuumeishi),just | justifiable | right | due | proper,scene_image,68,visual_state_scene,action_state,just scene,正当,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_02110,N1,此の,この,NO PICTURE,this,,,,pre-noun adjectival (rentaishi),"this | last (couple of years, etc.) | these | past | you (as in ""you liar"")",scene_image,68,visual_state_scene,action_state,this scene,此の,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_02126,N1,残酷,ざんこく,NO PICTURE,cruelty;harshness,,,,adjectival nouns or quasi-adjectives (keiyodoshi) | noun (common) (futsuumeishi),cruel | brutal | ruthless | merciless | inhuman,scene_image,68,visual_state_scene,action_state,cruelty scene,残酷,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_02145,N1,気まぐれ,きまぐれ,NO PICTURE,whim;caprice;whimsy;fickle;moody;uneven temper,,,,noun (common) (futsuumeishi) | adjectival nouns or quasi-adjectives (keiyodoshi),whim | caprice | fancy | capricious | fickle,scene_image,68,visual_state_scene,action_state,whim scene,気まぐれ,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_02148,N1,気楽,きらく,NO PICTURE,at ease;comfortable,,,,adjectival nouns or quasi-adjectives (keiyodoshi) | noun (common) (futsuumeishi),carefree | comfortable | at ease | easygoing | happy-go-lucky,scene_image,68,visual_state_scene,action_state,at ease scene,気楽,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_02154,N1,気軽,きがる,NO PICTURE,cheerful;buoyant;lighthearted,,,,adjectival nouns or quasi-adjectives (keiyodoshi) | noun (common) (futsuumeishi),carefree | buoyant | lighthearted | sprightly | ease,scene_image,68,visual_state_scene,action_state,cheerful scene,気軽,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_02156,N1,気障,きざ,NO PICTURE,affectation;conceit;snobbery,,,,adjectival nouns or quasi-adjectives (keiyodoshi) | noun (common) (futsuumeishi),affected | smug | pompous | conceited | snobby,scene_image,68,visual_state_scene,action_state,affectation scene,気障,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_02164,N1,汚らわしい,けがらわしい,NO PICTURE,filthy;unfair,,,,adjective (keiyoushi),filthy | unfair | dirty | untouchable | disgusting,scene_image,68,visual_state_scene,action_state,filthy scene,汚らわしい,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_02201,N1,洒落,しゃらく,NO PICTURE,frank;open-hearted,,,,adjectival nouns or quasi-adjectives (keiyodoshi) | noun (common) (futsuumeishi),free and easy | open-hearted | relaxed | not fussy | frank,scene_image,68,visual_state_scene,action_state,frank scene,洒落,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_02206,N1,活発,かっぱつ,NO PICTURE,vigor;active,,,,adjectival nouns or quasi-adjectives (keiyodoshi) | noun (common) (futsuumeishi),lively | active | vigorous | animated | brisk,scene_image,68,visual_state_scene,action_state,vigor scene,活発,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_02213,N1,浅ましい,あさましい,NO PICTURE,wretched;miserable;shameful;mean;despicable;abject,,,,adjective (keiyoushi),wretched | miserable | shameful | mean | despicable,scene_image,68,visual_state_scene,action_state,wretched scene,浅ましい,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_02238,N1,清々しい,すがすがしい,NO PICTURE,fresh;refreshing,,,,adjective (keiyoushi),"refreshing (e.g. feeling, scene, wind, morning air) | brisk | bracing | fresh | refreshed",scene_image,68,visual_state_scene,action_state,fresh scene,清々しい,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_02239,N1,清らか,きよらか,NO PICTURE,clean;pure;chaste,,,,adjectival nouns or quasi-adjectives (keiyodoshi),clean | clear | pure | honest | innocent,scene_image,68,visual_state_scene,action_state,clean scene,清らか,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_02242,N1,清純,せいじゅん,NO PICTURE,purity;innocence,,,,adjectival nouns or quasi-adjectives (keiyodoshi) | noun (common) (futsuumeishi),purity | innocence,scene_image,68,visual_state_scene,action_state,purity scene,清純,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_02244,N1,済まない,すまない,NO PICTURE,sorry (phrase),,,,adjective (keiyoushi),inexcusable | unjustifiable | unpardonable | sorry | remorseful,scene_image,68,visual_state_scene,action_state,sorry scene,済まない,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_02246,N1,渋い,しぶい,NO PICTURE,1. tasteful (clothing);cool;an aura of refined masculinity; 2. astringent;sullen;bitter (taste); 3,,,,adjective (keiyoushi),astringent | bitter | puckery | rough | harsh,scene_image,68,visual_state_scene,action_state,1. tasteful scene,渋い,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_02251,N1,温和,おんわ,NO PICTURE,gentle;mild;moderate,,,,adjectival nouns or quasi-adjectives (keiyodoshi) | noun (common) (futsuumeishi),mild (climate) | temperate | clement | pleasant | agreeable,scene_image,68,visual_state_scene,action_state,gentle scene,温和,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_02267,N1,滅茶苦茶,めちゃくちゃ,NO PICTURE,absurd;unreasonable;excessive;messed up;spoiled;wreaked,,,,adjectival nouns or quasi-adjectives (keiyodoshi) | noun (common) (futsuumeishi),absurd | unreasonable | nonsensical | preposterous | incoherent,scene_image,68,visual_state_scene,action_state,absurd scene,滅茶苦茶,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
n1_02268,N1,滑らか,なめらか,NO PICTURE,smoothness;glassiness,,,,adjectival nouns or quasi-adjectives (keiyodoshi),"smooth (of a surface) | glassy | velvety | soft | smooth (of an action, proceedings, etc.)",scene_image,68,visual_state_scene,action_state,smoothness scene,滑らか,action_state,adjective can be shown visually,Tanos JLPT vocabulary,,
